"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
         316,      -5.604212337,      -5.570360038,       -5.04237247,      -7.443664745,     -0.3447765431
         317,      -5.581874524,      -5.502635176,      -5.027819915,      -7.430780399,     -0.4022118941
         318,      -5.603879827,      -5.492779176,      -5.056985683,      -7.430532423,     -0.4379599838
         319,        -5.6587805,      -5.550095044,       -5.11021695,      -7.436679382,     -0.3028877672
         320,      -5.617052919,      -5.450290036,      -5.071403006,      -7.442003098,     -0.1588301047
         321,      -5.773053097,      -5.609772366,      -5.218209867,      -7.445177834,    -0.05440768423
         322,      -5.711679114,      -5.530721398,      -5.174508172,      -7.451214732,    -0.04703698503
         323,      -5.783935902,      -5.649794466,      -5.247360925,      -7.458715312,    -0.01192187704
         324,      -5.837021883,      -5.658139767,      -5.294654719,      -7.467329724,     0.03770933091
         325,      -5.822718627,      -5.615409439,      -5.286770677,      -7.476586808,     0.05732641528
         326,      -5.692485195,      -5.530932315,      -5.162283486,      -7.485084902,     0.09160547229
         327,      -5.706010096,       -5.55689874,      -5.164482891,      -7.494495035,     0.07605831488
         328,      -5.870971097,      -5.674393611,      -5.311848526,      -7.505356672,      0.0537723154
         329,      -5.951181446,      -5.711546065,      -5.387045697,      -7.516286303,   -0.009715181264
         330,      -5.837934487,      -5.621699464,      -5.291772882,      -7.527048922,    -0.07478835014
         331,       -5.83039153,      -5.639130089,      -5.284636576,      -7.537175949,     -0.1269203797
         332,      -5.909215634,      -5.699280673,       -5.35650214,      -7.547340818,     -0.1997411573
         333,      -6.060937926,      -5.799490927,       -5.49294982,      -7.558197117,     -0.2661860313
         334,       -6.10979054,      -5.815008943,      -5.535868327,      -7.569923049,     -0.3555237346
         335,      -6.054172189,      -5.779271022,      -5.491314178,      -7.583264283,     -0.4338464984
         336,      -6.031031976,      -5.777617344,      -5.470990165,      -7.599162522,     -0.5178284139
         337,      -6.120557572,      -5.846414812,      -5.551806398,      -7.617488337,      -0.577134897
         338,      -6.199281913,      -5.901144991,      -5.625387747,      -7.636173459,      -0.624941065
         339,      -6.245136274,      -5.927181185,      -5.671209844,      -7.651414121,     -0.6594358026
         340,      -6.270296001,       -5.94721278,      -5.699191206,      -7.658086489,      -0.693389645
         341,      -6.291613287,      -5.958044739,      -5.717487816,       -7.65353805,     -0.7254916051
         342,      -6.311323668,      -5.971222225,       -5.74033487,      -7.645517026,     -0.7637274534
         343,      -6.328923422,      -5.979055329,      -5.754555772,      -7.636952826,     -0.8250763281
         344,      -6.344906338,      -5.986439545,      -5.772040367,      -7.620576786,     -0.9534711897
         345,      -6.348646822,      -5.980024023,      -5.773391255,      -7.591423378,      -1.073393053
         346,      -6.334378454,      -5.962540662,      -5.760213274,      -7.552241091,      -1.123024394
         347,      -6.299468176,      -5.935781459,      -5.725251692,      -7.510494635,      -1.142117443
         348,      -6.256833566,      -5.912102417,      -5.682947631,      -7.463692202,      -1.156906925
         349,      -6.206520196,      -5.893598361,      -5.633957985,      -7.412020662,      -1.167731356
         350,      -6.146743636,      -5.872696784,      -5.572539695,      -7.360211315,      -1.173867382
         351,      -6.081200354,      -5.845543607,      -5.501821393,      -7.312239682,      -1.177928651
         352,       -6.02712864,      -5.820728334,      -5.441591992,      -7.277042947,       -1.17559639
         353,      -5.979170788,      -5.802592932,      -5.388598123,      -7.253138167,      -1.157332045
         354,       -5.93921899,        -5.7938561,      -5.340262837,      -7.240678188,      -1.120630713
         355,      -5.901814083,      -5.779063187,      -5.291970684,      -7.235199759,      -1.070253769
         356,      -5.857036486,      -5.765509403,      -5.237023156,      -7.239956691,      -1.021358891
         357,      -5.830305591,      -5.763167247,      -5.203969137,      -7.251808828,     -0.9725063143
         358,      -5.815275618,       -5.76679496,       -5.18428906,      -7.272093958,     -0.9017696095
         359,      -5.813444013,      -5.766841377,      -5.179330349,       -7.30037934,     -0.8704169694
         360,       -5.82272943,      -5.772015759,       -5.18760886,      -7.334429176,     -0.8254699134
         361,       -5.82286761,      -5.743426571,      -5.186327645,      -7.372931152,     -0.7937825375
         362,      -5.836497119,      -5.752259845,      -5.197605303,      -7.411970795,     -0.7829568169
         363,      -5.843870665,      -5.754128192,      -5.203318569,      -7.451345981,      -0.730204087
         364,      -5.862936897,      -5.790280926,      -5.222199982,      -7.491150841,     -0.7281603747
         365,      -5.860284474,      -5.777373605,       -5.22035638,      -7.531450682,     -0.7303660219
         366,      -5.855112704,      -5.779262567,       -5.21514945,      -7.577234398,     -0.6839787648
         367,      -5.867506973,      -5.816376519,      -5.231889508,      -7.628693847,     -0.7034233135
         368,      -5.859673113,      -5.821761383,      -5.227520707,      -7.680989168,     -0.7077374524
         369,      -5.857345656,      -5.833458142,      -5.232572315,      -7.726796692,     -0.6632279741
         370,      -5.847631022,      -5.843515269,      -5.229873526,        -7.7692587,     -0.6756414931
         371,      -5.847849763,      -5.855565625,       -5.23718107,      -7.800487829,     -0.6864307249
         372,      -5.846036922,       -5.86268973,      -5.244631919,      -7.818851302,     -0.6677996141
         373,      -5.835551538,      -5.883440975,      -5.241073004,      -7.822543264,     -0.6283225136
         374,      -5.837482735,      -5.902549859,      -5.251262046,      -7.816383876,     -0.6510398882
         375,      -5.844059162,      -5.902285437,      -5.265595245,      -7.799875879,     -0.6386350755
         376,      -5.840940567,      -5.917318545,      -5.266234044,      -7.776581177,     -0.6068404966
         377,      -5.830944248,      -5.929472903,      -5.262053541,      -7.750398894,     -0.5856146687
         378,      -5.832557443,      -5.947533563,      -5.271471388,      -7.725252099,     -0.6179335419
         379,      -5.854058893,      -5.946146789,      -5.302494062,      -7.701492943,     -0.5592374406
         380,      -5.839824177,      -5.948439479,      -5.283014864,      -7.678494097,     -0.5381352443
         381,      -5.836794933,      -5.903467085,      -5.286622621,      -7.655327698,     -0.5637253998
         382,       -5.80418041,      -5.855047792,      -5.257674264,      -7.633614721,     -0.5191575884
         383,      -5.755577241,      -5.763635604,      -5.205205098,      -7.610154575,     -0.5820740317
         384,      -5.790090306,      -5.766784602,      -5.240736574,      -7.584446713,     -0.5219988171
         385,      -5.696883232,      -5.669493631,      -5.139228343,      -7.563112939,     -0.4404628606
         386,      -5.643964366,      -5.539402509,      -5.074035275,      -7.552735894,     -0.5389303292
         387,      -5.584919794,      -5.487364006,      -5.020810449,      -7.550296312,     -0.6181435914
         388,      -5.588774663,       -5.45325232,      -5.035944007,      -7.538156026,     -0.4050061194
         389,      -5.467810856,      -5.409809213,      -4.921575927,      -7.513735943,     -0.2592666285
         390,       -5.49948406,       -5.42459747,      -4.954728672,       -7.50097318,      -0.251642479
         391,      -5.541003572,      -5.412221502,      -4.982878661,      -7.503807411,     -0.3580635871
         392,      -5.563061621,       -5.40157602,      -5.004204317,      -7.505806457,     -0.4075386758
         393,      -5.533300944,      -5.337344639,      -4.985124346,      -7.495684723,     -0.2938545057
         394,      -5.674485846,       -5.48518206,      -5.120890757,      -7.481532256,     -0.2055376329
         395,      -5.718581558,      -5.504373856,      -5.151580334,      -7.473919063,     -0.1201545352
         396,       -5.73200191,      -5.489522877,      -5.168507612,      -7.475616028,    -0.07492382772
         397,      -5.658643373,      -5.435383662,      -5.113412676,      -7.481837538,    -0.03826962137
         398,      -5.720573437,      -5.499167401,      -5.178023741,      -7.490314704,    -0.01150088296
         399,      -5.835668486,      -5.585451936,      -5.281304349,      -7.499045815,    0.002303265026
         400,      -5.923989879,      -5.619188819,       -5.34659279,      -7.506150349,    -0.01783527466
         401,      -6.036668753,      -5.728372866,      -5.450906371,       -7.51105331,    -0.03326320074
         402,      -6.077527308,      -5.764576937,      -5.492267522,      -7.514049744,    -0.08946523535
         403,      -6.128725649,      -5.802366492,      -5.539344498,      -7.514887365,     -0.1716939641
         404,      -6.166931005,      -5.834687094,      -5.584641458,      -7.512411453,      -0.275387377
         405,      -6.193658886,      -5.861720231,        -5.6161194,      -7.506072137,     -0.3778593137
         406,      -6.213021008,      -5.880328246,       -5.63722943,      -7.490340175,     -0.4536334274
         407,      -6.226148177,       -5.89545656,      -5.653042737,       -7.45885485,     -0.5108910333
         408,      -6.225868833,      -5.895287404,      -5.655199573,      -7.408286378,     -0.5629227666
         409,      -6.210005865,      -5.886620417,       -5.63971132,      -7.343131737,     -0.6175291643
         410,      -6.210490453,      -5.902585749,       -5.64851038,      -7.281048693,     -0.6736387643
         411,      -6.165370126,      -5.896537629,      -5.621930885,      -7.224449624,     -0.7489997351
         412,      -5.883649739,      -5.739038217,      -5.362094767,       -7.15843452,       -0.86935961
         413,      -5.814759604,      -5.652614282,      -5.289536538,      -7.086828865,     -0.9370207576
         414,      -5.763737447,      -5.585621075,      -5.219606694,      -7.015280182,     -0.9756159616
         415,      -5.829409866,      -5.634865202,      -5.269327859,      -6.992254197,      -1.028836788
         416,      -5.920534573,      -5.744919577,      -5.360225613,      -7.026819354,      -1.092831912
         417,      -5.990995402,      -5.795329785,      -5.419034191,      -7.077358824,      -1.145651402
         418,      -6.010639716,      -5.807988707,      -5.432879924,      -7.118021615,       -1.16580794
         419,      -6.001125523,      -5.796973482,      -5.414719075,      -7.127446543,      -1.157256318
         420,      -5.943025431,      -5.776341969,      -5.350536539,      -7.111773877,      -1.130496737
         421,      -5.909465845,      -5.770056932,      -5.314968801,       -7.10344025,       -1.10873624
         422,      -5.904909045,       -5.75676558,       -5.30576465,      -7.107539217,      -1.079768108
         423,       -5.90916773,      -5.756709482,      -5.308684069,      -7.109725779,      -1.051660067
         424,       -5.89784079,      -5.762148364,      -5.294604468,      -7.108861635,      -1.039927493
         425,       -5.89869401,      -5.769584574,       -5.29543397,      -7.111336956,      -1.015603492
         426,      -5.894592744,      -5.780778923,      -5.290964581,      -7.122410683,     -0.9980138021
         427,      -5.889988618,      -5.798986356,      -5.286718468,       -7.14246068,      -0.996013704
         428,      -5.892259434,      -5.821637441,      -5.289298218,      -7.170686182,     -0.9644267674
         429,      -5.891431678,      -5.841957447,        -5.2902602,      -7.205225568,     -0.9570688636
         430,       -5.88749509,      -5.856621848,      -5.287110567,       -7.24303994,     -0.9464877086
         431,      -5.887460065,      -5.866787014,      -5.287788737,      -7.280711588,     -0.9109069462
         432,      -5.885642609,      -5.863016942,      -5.284575987,      -7.310516772,     -0.9107405886
         433,      -5.886353946,       -5.86527079,      -5.285169408,      -7.326907046,     -0.8923315122
         434,      -5.887998999,      -5.865423498,      -5.286585304,      -7.333380736,     -0.8843690877
         435,      -5.888344581,      -5.868980062,      -5.288053659,      -7.334582799,      -0.844724323
         436,      -5.884912128,      -5.867916973,      -5.283329063,      -7.331851881,     -0.8661356793
         437,      -5.885292303,      -5.866457314,      -5.284146097,      -7.326397699,     -0.8351436507
         438,      -5.877185347,      -5.867917472,      -5.275193401,      -7.317067241,     -0.8395887189
         439,      -5.879782279,      -5.871408555,      -5.278721206,      -7.306349005,     -0.8024749569
         440,      -5.876074513,      -5.876161876,      -5.277097778,      -7.295529327,     -0.8449387175
         441,      -5.866532502,      -5.889462257,      -5.268666236,       -7.28351081,      -0.807763896
         442,      -5.866381059,      -5.898698219,      -5.271179283,      -7.271399606,     -0.8099555287
         443,      -5.864585148,      -5.903039578,      -5.272773003,      -7.257864232,     -0.8035984548
         444,      -5.856516333,      -5.924109037,      -5.266948261,      -7.245051378,     -0.7721775977
         445,      -5.850788338,      -5.939659692,      -5.265488072,      -7.231210973,     -0.8380752642
         446,       -5.84894877,      -5.952898347,      -5.267283824,      -7.218956875,     -0.7683545754
         447,      -5.846883993,      -5.970089114,      -5.267141627,       -7.20883577,     -0.7811416904
         448,      -5.842317286,      -5.977219596,      -5.263885428,      -7.200445367,     -0.8196022787
         449,      -5.846799278,       -5.98579644,      -5.271176039,      -7.194240456,      -0.742488085
         450,      -5.839058064,      -5.982747656,      -5.262519345,      -7.190665738,     -0.7938947309
         451,      -5.835132107,      -5.988841532,      -5.260526295,      -7.189299831,     -0.8106310678
         452,      -5.827503701,       -5.98207926,      -5.252838178,      -7.189958312,     -0.7191985787
         453,      -5.836498996,       -5.96794775,      -5.263190619,      -7.195594587,     -0.7872615925
         454,      -5.820912424,      -5.950696029,      -5.243786475,      -7.203147672,      -0.830047189
         455,      -5.817037071,       -5.95202427,      -5.242105031,      -7.214225527,      -0.723790074
         456,      -5.805554943,      -5.937172819,      -5.231755412,      -7.227796647,     -0.7541356388
         457,      -5.787662014,      -5.936961601,       -5.21177339,      -7.243920379,     -0.8367823601
         458,      -5.804387899,      -5.910798323,      -5.230654362,      -7.262182899,     -0.7371377233
         459,      -5.809944201,      -5.887760902,      -5.231998173,      -7.282030076,     -0.7191803484
         460,      -5.792708739,      -5.910381092,      -5.213676319,      -7.301390377,     -0.8140613243
         461,      -5.801102074,       -5.91759533,      -5.229690095,      -7.321320817,     -0.8180356686
         462,      -5.823499089,      -5.927333785,      -5.256130773,      -7.344667364,     -0.7189742132
         463,      -5.815412915,      -5.920747139,      -5.242737606,      -7.364806744,      -0.737957586
         464,      -5.807061132,      -5.965376955,      -5.237328137,      -7.382430727,     -0.8113445383
         465,      -5.811005475,      -5.957807274,       -5.24784175,      -7.396682157,     -0.8315748145
         466,      -5.828144542,       -5.97752767,      -5.267292009,      -7.408814947,     -0.7246947893
         467,      -5.856302015,      -5.944811793,      -5.291619315,      -7.419455595,     -0.7555449787
         468,      -5.824325362,      -5.978889656,       -5.25321642,      -7.425788141,     -0.7973630793
         469,      -5.830135315,      -6.056744345,      -5.268458028,      -7.429925275,     -0.8510381652
         470,       -5.86682249,      -6.060085241,      -5.316732628,      -7.431285985,     -0.8615799082
         471,      -5.864010205,      -6.058331233,      -5.306636991,      -7.431608569,     -0.7445471093
         472,      -5.888197668,      -6.102075668,      -5.327948952,      -7.430715588,     -0.7806805537
         473,      -5.962208924,      -6.079298491,      -5.401766268,      -7.426817291,     -0.8977310728
         474,      -6.036954288,      -6.003520068,      -5.473923079,      -7.418882008,      -0.824264154
         475,      -5.988582114,      -5.943406362,      -5.419464616,      -7.405299272,      -0.794575656
         476,      -5.858396718,      -5.804859771,      -5.282661426,      -7.389374232,     -0.8577418878
         477,      -5.778903303,      -5.724407326,      -5.205642203,      -7.372043726,      -0.901199869
         478,      -5.662331224,      -5.643006892,       -5.08666435,      -7.355281934,     -0.8317086807
         479,       -5.60215878,      -5.562255149,      -5.032362306,      -7.339474127,     -0.8223729264
         480,      -5.509387155,      -5.459099049,      -4.950406003,      -7.324510258,     -0.9316175227
         481,      -5.553987538,      -5.447895591,      -5.000031491,      -7.309692347,     -0.9677383965
         482,      -5.538215804,      -5.390294834,       -4.98931831,       -7.29431949,      -0.898583334
         483,      -5.524549223,      -5.349349638,      -4.968638244,      -7.279249089,     -0.8117783896
         484,      -5.507221745,      -5.314763454,      -4.958396334,      -7.265323877,     -0.7829385877
         485,      -5.511470589,      -5.348587378,      -4.963363887,      -7.251891665,     -0.8059200602
         486,      -5.535054213,      -5.359458446,      -4.982878578,      -7.238493623,     -0.7781852983
         487,      -5.617300352,      -5.406506561,      -5.058060406,      -7.225205899,     -0.7424410022
         488,      -5.517283315,      -5.356751066,      -4.960354231,      -7.211964189,     -0.6862161008
         489,      -5.620734624,      -5.388854442,      -5.044175069,        -7.1986851,     -0.6296459794
         490,      -5.568240709,       -5.34087695,      -5.002942911,      -7.185930307,     -0.5900655529
         491,       -5.51256281,      -5.332299589,      -4.950649786,      -7.173712428,     -0.5676207573
         492,      -5.544410402,      -5.318717105,      -4.983821989,      -7.162432464,     -0.5760043236
         493,      -5.582851249,      -5.354079226,      -5.028300975,      -7.152237339,     -0.5692954362
         494,      -5.505867056,      -5.283870423,      -4.944106105,      -7.143296986,     -0.5749182146
         495,      -5.525981675,      -5.276578638,      -4.967005803,      -7.135216023,      -0.598701768
         496,      -5.517269854,      -5.280822411,      -4.962853464,      -7.127772875,     -0.6276223257
         497,      -5.444135751,      -5.225917623,      -4.896921999,      -7.120973489,     -0.6652235719
         498,      -5.431435449,      -5.221317654,      -4.886530383,      -7.114916195,     -0.7092476951
         499,      -5.506801154,      -5.235449229,      -4.946086394,      -7.109858644,     -0.7476554275
         500,       -5.53025451,      -5.263414408,      -4.963666985,      -7.105782189,     -0.8007088704
         501,      -5.520267419,      -5.258665395,      -4.948735132,      -7.103175473,     -0.8395716956
         502,      -5.590770954,      -5.323585369,       -5.01187834,       -7.10241277,     -0.8706283017
         503,      -5.608522513,       -5.34870727,      -5.027856332,      -7.104139208,     -0.9212033486
         504,      -5.657248309,       -5.39354096,      -5.081055453,      -7.108477971,     -0.9550890349
         505,      -5.696041739,      -5.379710458,      -5.113993155,      -7.112909959,     -0.9863479982
         506,      -5.767830564,      -5.457425552,      -5.177908838,       -7.11567903,       -1.03208422
         507,      -5.771551083,      -5.485035786,      -5.186330122,       -7.11274257,      -1.070549695
         508,      -5.870671068,      -5.550095189,      -5.273638187,       -7.10392959,      -1.108919844
         509,      -5.869587865,      -5.556949343,       -5.28854465,      -7.082670552,      -1.169476374
         510,      -5.969007111,      -5.643321877,      -5.380536411,      -7.053848768,      -1.260594002
         511,      -5.991956554,      -5.661596464,      -5.402900122,      -7.025576513,      -1.293804169
         512,       -5.99831889,      -5.672524838,      -5.413087505,      -7.006636052,      -1.266600346
         513,      -5.996463888,      -5.676923842,      -5.412923548,      -7.000848546,      -1.216304523
         514,      -5.969938625,      -5.675024494,      -5.380219455,      -7.012130647,      -1.168716375
         515,      -5.938112467,       -5.68691105,      -5.339151011,      -7.038794738,      -1.133449103
         516,       -5.91186729,      -5.719132514,      -5.306732245,      -7.076965846,      -1.105784129
         517,      -5.904422696,      -5.742161318,      -5.295314316,      -7.115481528,      -1.080824138
         518,      -5.898297809,      -5.748036947,       -5.28810129,      -7.146913779,      -1.056162107
         519,      -5.905323949,      -5.785041089,      -5.298662304,      -7.156538705,      -1.035939948
         520,      -5.903917898,       -5.79454083,      -5.295127877,      -7.147760982,       -1.01095077
         521,      -5.906746419,      -5.799465559,      -5.298987752,      -7.124038556,     -0.9899200878
         522,      -5.911418202,       -5.83488283,      -5.307542753,      -7.097309411,     -0.9696021957
         523,      -5.908514246,      -5.841613219,      -5.305828734,      -7.078435534,     -0.9440952881
         524,      -5.907798453,      -5.848763787,      -5.307575667,      -7.073391116,     -0.9107676559
         525,       -5.90049463,       -5.85989271,      -5.301278079,      -7.081987399,     -0.8983286043
         526,      -5.900060941,      -5.871270107,      -5.302608702,      -7.098947858,     -0.8901372768
         527,      -5.896360609,       -5.87930848,      -5.301954628,      -7.122920847,     -0.8789823568
         528,      -5.893666631,      -5.894606985,      -5.303559736,      -7.147375121,     -0.8747771254
         529,      -5.885575196,      -5.908651152,      -5.298379849,      -7.169183496,     -0.8950012941
         530,      -5.886127597,      -5.925038428,      -5.305170273,      -7.193555424,      -0.865361874
         531,      -5.883715982,      -5.943168352,      -5.308389307,      -7.216274891,     -0.8738666824
         532,      -5.885261076,      -5.964166982,      -5.315235289,      -7.235914092,     -0.8847905747
         533,      -5.887944366,      -5.988031629,      -5.324242529,      -7.249960754,     -0.8592999892
         534,      -5.886278147,      -6.007808395,      -5.329185453,      -7.258885573,     -0.8835504677
         535,      -5.888965794,      -6.031272816,      -5.339399358,      -7.262873105,       -0.82412765
         536,      -5.886053713,      -5.977858835,      -5.341282241,      -7.264016767,      -0.799198086
         537,      -5.818559265,      -5.827192091,      -5.256849752,      -7.262590307,     -0.8161253065
         538,       -5.69688939,      -5.693324241,      -5.126911057,      -7.261207451,     -0.7297660806
         539,      -5.573310927,      -5.577862123,      -5.011528356,      -7.258439026,     -0.6979843973
         540,      -5.580297479,      -5.556337106,      -5.026781966,      -7.255979944,     -0.7104507056
         541,      -5.526767706,      -5.450715355,      -4.978916487,       -7.25327198,     -0.6021811556
         542,      -5.453762004,       -5.33655121,      -4.912915431,      -7.250641435,     -0.5912813896
         543,      -5.485968808,      -5.346819432,      -4.951418608,      -7.245813599,     -0.6207768005
         544,      -5.499323327,      -5.332964084,      -4.963497789,      -7.246636775,     -0.5197464041
         545,      -5.412104625,      -5.264450404,       -4.86843087,      -7.252130387,     -0.4940605364
         546,      -5.432685337,      -5.296841222,      -4.884674031,      -7.265608087,     -0.6273245892
         547,       -5.41978938,      -5.278419347,      -4.872401281,      -7.278652669,     -0.4444955913
         548,      -5.428959061,      -5.280525445,        -4.8794611,      -7.290233844,     -0.2203989733
         549,      -5.420393074,      -5.270661761,      -4.876121763,      -7.301630912,     -0.2938938161
         550,      -5.426364183,      -5.231924904,      -4.878138506,      -7.316311385,      -0.348536037
         551,      -5.524780523,      -5.295306399,      -4.968029179,      -7.331798892,     -0.2126964282
         552,      -5.498237733,      -5.258509917,      -4.933941668,      -7.339705919,     -0.1137166134
         553,      -5.463826649,      -5.209511047,      -4.898104097,      -7.345823036,     0.01264701298
         554,      -5.558770907,      -5.283654991,      -4.979193546,       -7.34902431,      0.1441327851
         555,      -5.622552497,      -5.304883901,      -5.032550854,      -7.346190294,      0.1523291051
         556,      -5.570188179,      -5.267290007,      -4.991783578,      -7.336909307,      0.1315745897
         557,      -5.728389732,      -5.408467703,       -5.14017323,      -7.333250799,   -0.006875002511
         558,      -5.729061536,      -5.388884985,      -5.131335842,      -7.333311363,     -0.1812772088
         559,      -5.817542541,       -5.48028278,      -5.220386385,      -7.331310236,     -0.1861242776
         560,      -5.891759844,      -5.537679462,      -5.285328782,      -7.320337497,     -0.1108042523
         561,       -5.90579416,      -5.567755858,      -5.317815528,      -7.308258972,     -0.1088819112
         562,      -5.906305902,      -5.597494672,      -5.334285718,      -7.294743887,     -0.1447774881
         563,      -6.004913479,      -5.677933631,      -5.424935749,      -7.277153218,     -0.2477517894
         564,      -6.009680671,      -5.674393935,      -5.430021609,      -7.257573914,     -0.3311919225
         565,      -6.038752774,      -5.737550429,       -5.47602383,      -7.252415234,     0.08314953636
         566,      -6.115887268,      -5.802810017,      -5.551058383,      -7.274181282,        2.08182248
         567,      -6.114455587,       -3.91742529,      -3.515282316,      -5.489506891,       2.060630971
         568,      -5.985923198,       -3.08948416,      -2.747195677,      -5.284308838,       1.653810745
         569,      -5.952696276,       -3.33652342,      -3.338516371,      -5.721878532,       1.058626883
         570,      -5.857959586,        -3.2834218,      -3.305954325,      -6.177777604,     -0.3285923579
         571,      -5.799220774,      -2.270628711,      -2.321148785,      -5.945375019,     -0.2887702788
         572,      -5.805011178,      -5.469367037,      -5.247998566,      -6.894915046,      0.6530755874
         573,      -5.782732169,      -5.537257787,      -5.221153332,      -6.752711881,    -0.06598587874
         574,      -5.766475036,      -5.579978153,      -5.212590261,      -6.673962854,     -0.6737275806
         575,      -5.759178088,      -5.559290838,      -5.216346408,       -6.59715656,     -0.9738667965
         576,      -5.620769217,       -5.52924164,      -5.101473674,      -6.562197275,      -1.020298525
         577,      -5.701120208,      -5.589413454,      -5.166574914,      -6.498514087,      -1.010958168
         578,      -5.695835862,      -5.551012738,      -5.140927043,      -6.443488555,       -1.04588307
         579,      -5.634403204,      -5.507551825,      -5.093083736,      -6.381010568,       -1.09266584
         580,      -5.734094802,      -5.592554928,      -5.180984404,      -6.335268011,      -1.125665689
         581,      -5.787876179,       -5.61919367,      -5.245032482,      -6.345881362,      -1.135432613
         582,      -5.819788942,      -5.649738644,      -5.260179934,      -6.390283585,       -1.12269006
         583,      -5.872313663,      -5.714342547,      -5.295935216,      -6.443815911,       -1.08827455
         584,       -5.88500892,      -5.747947903,      -5.305273798,      -6.516978149,      -1.045646298
         585,      -5.880428592,      -5.792037383,      -5.289646369,        -6.6351399,      -1.025379642
         586,      -5.884459942,      -5.835406832,       -5.28904703,      -6.781424555,      -1.001698436
         587,      -5.877019331,      -5.860690088,      -5.280696384,      -6.824531767,     -0.9597875203
         588,      -5.863104561,      -5.877153866,      -5.264418673,      -6.829300963,     -0.9415958085
         589,      -5.876675268,      -5.891740502,       -5.27875969,      -6.832732852,     -0.8927820834
         590,      -5.867858886,      -5.899853284,      -5.267203767,      -6.838795404,     -0.8975407279
         591,      -5.863309263,      -5.901928012,       -5.25972113,      -6.853085608,     -0.8804502904
         592,      -5.861923307,      -5.897298476,      -5.257624495,      -6.875338706,     -0.8440859132
         593,      -5.852506424,      -5.901257687,      -5.245395792,      -6.902409269,     -0.8568241328
         594,      -5.861616548,      -5.911054966,      -5.255904173,       -6.93143896,     -0.8165425958
         595,      -5.850177753,      -5.913759634,      -5.241937908,      -6.958890176,     -0.8393718044
         596,      -5.864858757,      -5.923437141,      -5.258013214,       -6.98180663,     -0.7998785692
         597,       -5.85100327,      -5.914387747,      -5.241195127,      -6.998478636,      -0.810017246
         598,      -5.864921138,      -5.923648949,      -5.256058839,      -7.011416237,      -0.766808908
         599,      -5.852391207,      -5.914256516,      -5.241510296,      -7.022688515,     -0.7724215624
         600,        -5.8677565,      -5.918646262,      -5.257532797,      -7.034240814,     -0.7507977762
         601,      -5.865204927,      -5.906661854,      -5.254400854,      -7.045846461,     -0.7549175034
         602,      -5.870620781,      -5.911403773,      -5.259735919,      -7.057126091,     -0.7241921183
         603,      -5.875996943,      -5.907548799,      -5.266508846,      -7.066904829,     -0.7213871009
         604,       -5.87182605,      -5.911959234,       -5.26303112,      -7.075376793,     -0.7208004087
         605,      -5.876813705,      -5.902858498,      -5.268870699,      -7.082709287,     -0.7197209437
         606,      -5.870283983,      -5.894675787,      -5.263644205,      -7.088958798,     -0.7157149885
         607,      -5.858642568,      -5.901288279,      -5.253240611,       -7.09386206,     -0.6965415853
         608,      -5.867432185,      -5.897868636,      -5.264033646,      -7.097843083,     -0.7286611728
         609,      -5.858197316,      -5.885343134,      -5.256236594,      -7.100643719,     -0.6918988367
         610,      -5.846765213,      -5.899949535,      -5.247253079,      -7.102630042,     -0.7267963302
         611,      -5.843831951,      -5.893585941,      -5.246285031,      -7.104034111,     -0.6752238155
         612,      -5.852233973,      -5.885299237,      -5.258445255,      -7.104986082,     -0.7397537802
         613,      -5.835183548,      -5.894318751,      -5.240694389,      -7.106108841,     -0.6903942052
         614,      -5.827996334,      -5.896829686,      -5.237937025,      -7.107182976,     -0.7012775592
         615,       -5.82947116,      -5.899314344,      -5.241739627,      -7.107794659,     -0.6931625835
         616,      -5.841499345,      -5.890623775,      -5.255965217,      -7.107957692,     -0.6824507745
         617,      -5.823520592,      -5.895164708,      -5.236199697,      -7.107802506,     -0.7604912086
         618,      -5.828387221,      -5.911768071,      -5.247600427,      -7.107477935,     -0.6607501802
         619,      -5.816488955,      -5.912616565,      -5.237669987,      -7.106101844,     -0.7095033522
         620,       -5.81918129,      -5.921322508,      -5.242094911,      -7.103366654,     -0.7353416038
         621,      -5.838276696,      -5.919193795,      -5.264390595,      -7.100302596,     -0.6623365054
         622,      -5.824429257,      -5.916655898,       -5.24694986,      -7.096416464,     -0.7571971005
         623,      -5.818382398,      -5.934622461,      -5.245393703,      -7.092081882,     -0.7358214532
         624,      -5.833566887,      -5.950475408,       -5.26903439,       -7.08827954,     -0.6574273691
         625,      -5.831151326,      -5.948780045,      -5.264374923,      -7.085809887,     -0.7542824219
         626,      -5.818924449,       -5.97196937,      -5.250863702,      -7.083739663,     -0.7922416859
         627,      -5.819476707,       -5.97361193,      -5.256709876,      -7.081385403,     -0.6831530197
         628,       -5.83823177,      -5.979542368,      -5.279197857,      -7.080229457,     -0.7067665254
         629,       -5.84903425,      -5.950237089,      -5.283958419,      -7.072999204,     -0.8111366232
         630,       -5.82463393,      -5.992229414,      -5.255682902,      -7.070382486,     -0.7459862511
         631,      -5.836387552,      -6.038984404,      -5.278598204,      -7.071281254,     -0.6867949453
         632,      -5.842290701,      -6.039406263,      -5.289607571,      -7.071506464,     -0.7469572744
         633,      -5.861331204,       -6.07740969,      -5.307887107,      -7.071885286,     -0.8397090906
